FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.f2d1c503-51ca-32eb-aa5d-fa2e61aa09a8,f2d1c503-51ca-32eb-aa5d-fa2e61aa09a8,-47.80796,-10.69838,2022-05-19T17:02:00,AQUA_M-T,MONTE DO CARMO,TOCANTINS,Brasil,1713601,17,33,,,,Cerrado,POINT (-10.69838 -47.80796)
focos_brasil_ontem_hoje_ref.41f2d39d-3c6b-3d6b-bd53-256ba6c49418,41f2d39d-3c6b-3d6b-bd53-256ba6c49418,-47.22592,-10.56774,2022-05-19T17:02:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.56774 -47.22592)
focos_brasil_ontem_hoje_ref.765dd169-09d0-3712-9abf-9ba1ee40e8fa,765dd169-09d0-3712-9abf-9ba1ee40e8fa,-47.21537,-10.56615,2022-05-19T17:02:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.56615 -47.21537)
focos_brasil_ontem_hoje_ref.a10646a6-7e84-315d-be86-398f00825199,a10646a6-7e84-315d-be86-398f00825199,-47.21683,-10.55649,2022-05-19T17:02:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.55649 -47.21683)
focos_brasil_ontem_hoje_ref.45e6f365-17be-3444-8f21-8492467526e3,45e6f365-17be-3444-8f21-8492467526e3,-47.20626,-10.55489,2022-05-19T17:02:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.55489 -47.20626)
focos_brasil_ontem_hoje_ref.ca9c48d5-0a39-3ee0-9d45-baf95673942c,ca9c48d5-0a39-3ee0-9d45-baf95673942c,-47.20465,-10.56453,2022-05-19T17:02:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,1717909,17,33,,,,Cerrado,POINT (-10.56453 -47.20465)
focos_brasil_ontem_hoje_ref.22a5d6f4-1031-3740-8c0c-63d4378766dd,22a5d6f4-1031-3740-8c0c-63d4378766dd,-49.3855,-10.5453,2022-05-19T17:02:00,AQUA_M-T,CRISTALÂNDIA,TOCANTINS,Brasil,1706100,17,33,,,,Cerrado,POINT (-10.5453 -49.3855)
focos_brasil_ontem_hoje_ref.72e34703-0b8c-33bb-89f5-fc6d78dc55e6,72e34703-0b8c-33bb-89f5-fc6d78dc55e6,-51.51624,-15.08473,2022-05-19T17:02:00,AQUA_M-T,JUSSARA,GOIÁS,Brasil,5212204,52,33,,,,Cerrado,POINT (-15.08473 -51.51624)
focos_brasil_ontem_hoje_ref.4b236565-928f-31aa-8e90-16fac1a424cd,4b236565-928f-31aa-8e90-16fac1a424cd,-45.2259,-13.20612,2022-05-19T17:02:00,AQUA_M-T,CORRENTINA,BAHIA,Brasil,2909307,29,33,,,,Cerrado,POINT (-13.20612 -45.2259)
focos_brasil_ontem_hoje_ref.c0b31c9e-cbcf-3003-9cf8-c144cf405004,c0b31c9e-cbcf-3003-9cf8-c144cf405004,-45.36838,-13.10355,2022-05-19T17:02:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,,,,Cerrado,POINT (-13.10355 -45.36838)
focos_brasil_ontem_hoje_ref.46fa10c6-8fb1-336d-b71d-24af1dca6f87,46fa10c6-8fb1-336d-b71d-24af1dca6f87,-45.37012,-13.09311,2022-05-19T17:02:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,,,,Cerrado,POINT (-13.09311 -45.37012)
focos_brasil_ontem_hoje_ref.e2647e94-bece-3600-b73c-3b7c0b7f6103,e2647e94-bece-3600-b73c-3b7c0b7f6103,-44.48485,-13.08805,2022-05-19T17:02:00,AQUA_M-T,SANTA MARIA DA VITÓRIA,BAHIA,Brasil,2928109,29,33,,,,Cerrado,POINT (-13.08805 -44.48485)
focos_brasil_ontem_hoje_ref.342a99e1-38b8-35f3-bcb4-23d3a14ad6d6,342a99e1-38b8-35f3-bcb4-23d3a14ad6d6,-44.47549,-12.42976,2022-05-19T17:02:00,AQUA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,,,,Cerrado,POINT (-12.42976 -44.47549)
focos_brasil_ontem_hoje_ref.033cdf86-5276-38af-a682-b50c42619fc4,033cdf86-5276-38af-a682-b50c42619fc4,-45.88108,-12.2321,2022-05-19T17:02:00,AQUA_M-T,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,,,,Cerrado,POINT (-12.2321 -45.88108)
focos_brasil_ontem_hoje_ref.e88fb351-dbdf-3679-b26b-8f2a6eb1b64a,e88fb351-dbdf-3679-b26b-8f2a6eb1b64a,-45.30343,-12.06968,2022-05-19T17:02:00,AQUA_M-T,BARREIRAS,BAHIA,Brasil,2903201,29,33,,,,Cerrado,POINT (-12.06968 -45.30343)
focos_brasil_ontem_hoje_ref.9465d7f0-f550-30ef-a1fa-42e4b0952047,9465d7f0-f550-30ef-a1fa-42e4b0952047,-45.04212,-12.0017,2022-05-19T17:02:00,AQUA_M-T,BARREIRAS,BAHIA,Brasil,2903201,29,33,,,,Cerrado,POINT (-12.0017 -45.04212)
focos_brasil_ontem_hoje_ref.0b550c45-835f-3557-bf2e-59aa93ff011a,0b550c45-835f-3557-bf2e-59aa93ff011a,-45.76171,-11.88687,2022-05-19T17:02:00,AQUA_M-T,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,,,,Cerrado,POINT (-11.88687 -45.76171)
focos_brasil_ontem_hoje_ref.a8cc27e6-a6be-3c1d-91e1-509b12f4b07c,a8cc27e6-a6be-3c1d-91e1-509b12f4b07c,-49.28778,-18.44755,2022-05-19T17:02:00,AQUA_M-T,ITUMBIARA,GOIÁS,Brasil,5211503,52,33,,,,Cerrado,POINT (-18.44755 -49.28778)
focos_brasil_ontem_hoje_ref.a5e7815d-f2ba-37f6-bddd-4b131aa365a9,a5e7815d-f2ba-37f6-bddd-4b131aa365a9,-45.74923,-11.88491,2022-05-19T17:02:00,AQUA_M-T,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,,,,Cerrado,POINT (-11.88491 -45.74923)
focos_brasil_ontem_hoje_ref.b0ebde69-3ad7-3e64-b008-dc83d9d7b39b,b0ebde69-3ad7-3e64-b008-dc83d9d7b39b,-45.76336,-11.87651,2022-05-19T17:02:00,AQUA_M-T,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,,,,Cerrado,POINT (-11.87651 -45.76336)
focos_brasil_ontem_hoje_ref.8ad17b6c-6857-367b-8ee3-de2b6a534969,8ad17b6c-6857-367b-8ee3-de2b6a534969,-45.75089,-11.87454,2022-05-19T17:02:00,AQUA_M-T,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,,,,Cerrado,POINT (-11.87454 -45.75089)
focos_brasil_ontem_hoje_ref.94583d78-b2d3-3a3f-b967-fb378b3c4df8,94583d78-b2d3-3a3f-b967-fb378b3c4df8,-44.84129,-11.6608,2022-05-19T17:02:00,AQUA_M-T,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado,POINT (-11.6608 -44.84129)
focos_brasil_ontem_hoje_ref.f8cf675a-ab14-36e5-8e1b-72be94c3bc4d,f8cf675a-ab14-36e5-8e1b-72be94c3bc4d,-49.278,-18.44622,2022-05-19T17:02:00,AQUA_M-T,ITUMBIARA,GOIÁS,Brasil,5211503,52,33,,,,Cerrado,POINT (-18.44622 -49.278)
focos_brasil_ontem_hoje_ref.ad559246-97a3-38f0-8f4d-7fb8fee8cce6,ad559246-97a3-38f0-8f4d-7fb8fee8cce6,-44.85575,-11.66311,2022-05-19T17:02:00,AQUA_M-T,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado,POINT (-11.66311 -44.85575)
focos_brasil_ontem_hoje_ref.8c19f2ea-9342-38b6-a3b8-a458c6344243,8c19f2ea-9342-38b6-a3b8-a458c6344243,-45.80788,-11.63985,2022-05-19T17:02:00,AQUA_M-T,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado,POINT (-11.63985 -45.80788)
focos_brasil_ontem_hoje_ref.b291ce14-1058-341b-8f56-7abf4c22b57a,b291ce14-1058-341b-8f56-7abf4c22b57a,-46.28117,-11.21044,2022-05-19T17:02:00,AQUA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado,POINT (-11.21044 -46.28117)
focos_brasil_ontem_hoje_ref.024fbe38-22e6-3577-86b4-6e43dd93d10b,024fbe38-22e6-3577-86b4-6e43dd93d10b,-43.8425,-13.43133,2022-05-19T17:02:00,AQUA_M-T,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,,,,Cerrado,POINT (-13.43133 -43.8425)
focos_brasil_ontem_hoje_ref.fb23e209-cdd2-3dd9-9832-24af76b1cc1b,fb23e209-cdd2-3dd9-9832-24af76b1cc1b,-46.89635,-17.87565,2022-05-19T17:02:00,AQUA_M-T,VAZANTE,MINAS GERAIS,Brasil,3171006,31,33,,,,Cerrado,POINT (-17.87565 -46.89635)
focos_brasil_ontem_hoje_ref.ce2868be-7126-3b87-891f-797fb1e3621d,ce2868be-7126-3b87-891f-797fb1e3621d,-46.42204,-17.66377,2022-05-19T17:02:00,AQUA_M-T,LAGOA GRANDE,MINAS GERAIS,Brasil,3137536,31,33,,,,Cerrado,POINT (-17.66377 -46.42204)
focos_brasil_ontem_hoje_ref.bf7c17d5-37ed-3fcd-b6a8-5843c0ed40d9,bf7c17d5-37ed-3fcd-b6a8-5843c0ed40d9,-46.44852,-17.34682,2022-05-19T17:02:00,AQUA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado,POINT (-17.34682 -46.44852)
focos_brasil_ontem_hoje_ref.27a961ba-22f8-3c14-a7e1-61cac870821e,27a961ba-22f8-3c14-a7e1-61cac870821e,-48.58391,-17.53266,2022-05-19T17:02:00,AQUA_M-T,CALDAS NOVAS,GOIÁS,Brasil,5204508,52,33,,,,Cerrado,POINT (-17.53266 -48.58391)
focos_brasil_ontem_hoje_ref.02418b97-999e-33a9-87d8-b6fd46a4d5d2,02418b97-999e-33a9-87d8-b6fd46a4d5d2,-46.43843,-17.34528,2022-05-19T17:02:00,AQUA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado,POINT (-17.34528 -46.43843)
focos_brasil_ontem_hoje_ref.df80ae93-e4b3-3a37-8c34-c86cf24e8f11,df80ae93-e4b3-3a37-8c34-c86cf24e8f11,-46.45009,-17.33753,2022-05-19T17:02:00,AQUA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado,POINT (-17.33753 -46.45009)
focos_brasil_ontem_hoje_ref.258a5087-3b8d-3018-b76f-6af9591916d4,258a5087-3b8d-3018-b76f-6af9591916d4,-46.44,-17.33599,2022-05-19T17:02:00,AQUA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado,POINT (-17.33599 -46.44)
focos_brasil_ontem_hoje_ref.58c51c73-784d-308d-97ac-2189ab731a01,58c51c73-784d-308d-97ac-2189ab731a01,-46.42451,-17.305,2022-05-19T17:02:00,AQUA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado,POINT (-17.305 -46.42451)
focos_brasil_ontem_hoje_ref.049697c2-9e9e-3753-b61f-e03f45476598,049697c2-9e9e-3753-b61f-e03f45476598,-46.90434,-17.25031,2022-05-19T17:02:00,AQUA_M-T,PARACATU,MINAS GERAIS,Brasil,3147006,31,33,,,,Cerrado,POINT (-17.25031 -46.90434)
focos_brasil_ontem_hoje_ref.b82c57c6-c847-3b03-9eb9-954076f4babf,b82c57c6-c847-3b03-9eb9-954076f4babf,-46.89452,-17.24884,2022-05-19T17:02:00,AQUA_M-T,PARACATU,MINAS GERAIS,Brasil,3147006,31,33,,,,Cerrado,POINT (-17.24884 -46.89452)
focos_brasil_ontem_hoje_ref.6737fb4f-1c0f-39a2-b0f2-64576cecb3b1,6737fb4f-1c0f-39a2-b0f2-64576cecb3b1,-46.89612,-17.2397,2022-05-19T17:02:00,AQUA_M-T,PARACATU,MINAS GERAIS,Brasil,3147006,31,33,,,,Cerrado,POINT (-17.2397 -46.89612)
focos_brasil_ontem_hoje_ref.d6dc0112-8b09-3b84-a588-162c8b321480,d6dc0112-8b09-3b84-a588-162c8b321480,-46.70721,-16.4175,2022-05-19T17:02:00,AQUA_M-T,UNAÍ,MINAS GERAIS,Brasil,3170404,31,33,,,,Cerrado,POINT (-16.4175 -46.70721)
focos_brasil_ontem_hoje_ref.88cb9b28-2aca-3369-8e87-137b2777b41f,88cb9b28-2aca-3369-8e87-137b2777b41f,-47.73381,-16.52671,2022-05-19T17:02:00,AQUA_M-T,LUZIÂNIA,GOIÁS,Brasil,5212501,52,33,,,,Cerrado,POINT (-16.52671 -47.73381)
focos_brasil_ontem_hoje_ref.26f98487-f26a-320b-ae63-a6514a099509,26f98487-f26a-320b-ae63-a6514a099509,-47.80657,-16.00354,2022-05-19T17:02:00,AQUA_M-T,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,,,,Cerrado,POINT (-16.00354 -47.80657)
focos_brasil_ontem_hoje_ref.b42947e7-2a6a-3204-92b8-dc77a8395d0d,b42947e7-2a6a-3204-92b8-dc77a8395d0d,-48.49702,-15.9562,2022-05-19T17:02:00,AQUA_M-T,ALEXÂNIA,GOIÁS,Brasil,5200308,52,33,,,,Cerrado,POINT (-15.9562 -48.49702)
focos_brasil_ontem_hoje_ref.1683258c-0d17-3676-a2b7-016f2c06dd23,1683258c-0d17-3676-a2b7-016f2c06dd23,-50.55714,-15.4548,2022-05-19T17:02:00,AQUA_M-T,FAINA,GOIÁS,Brasil,5207535,52,33,,,,Cerrado,POINT (-15.4548 -50.55714)
focos_brasil_ontem_hoje_ref.5e2f6edf-87e0-33ca-a51a-6887bcc0db21,5e2f6edf-87e0-33ca-a51a-6887bcc0db21,-50.56733,-15.45619,2022-05-19T17:02:00,AQUA_M-T,FAINA,GOIÁS,Brasil,5207535,52,33,,,,Cerrado,POINT (-15.45619 -50.56733)
focos_brasil_ontem_hoje_ref.ba28fb71-b12e-3990-a2ad-1e32639f602c,ba28fb71-b12e-3990-a2ad-1e32639f602c,-46.09463,-15.24571,2022-05-19T17:02:00,AQUA_M-T,COCOS,BAHIA,Brasil,2908101,29,33,,,,Cerrado,POINT (-15.24571 -46.09463)
focos_brasil_ontem_hoje_ref.dbc58275-c1c1-31ff-a4df-672456a5c505,dbc58275-c1c1-31ff-a4df-672456a5c505,-46.08373,-15.24401,2022-05-19T17:02:00,AQUA_M-T,COCOS,BAHIA,Brasil,2908101,29,33,,,,Cerrado,POINT (-15.24401 -46.08373)
focos_brasil_ontem_hoje_ref.d9947f3f-8b03-3ba5-bf32-4678d8cc7bdd,d9947f3f-8b03-3ba5-bf32-4678d8cc7bdd,-48.57677,-15.21337,2022-05-19T17:02:00,AQUA_M-T,PADRE BERNARDO,GOIÁS,Brasil,5215603,52,33,,,,Cerrado,POINT (-15.21337 -48.57677)
focos_brasil_ontem_hoje_ref.ef8375ca-4ea3-3718-8de7-70276dbabb2f,ef8375ca-4ea3-3718-8de7-70276dbabb2f,-48.56754,-15.21203,2022-05-19T17:02:00,AQUA_M-T,PADRE BERNARDO,GOIÁS,Brasil,5215603,52,33,,,,Cerrado,POINT (-15.21203 -48.56754)
focos_brasil_ontem_hoje_ref.ca007f26-6af5-3df0-9705-d8e0d249f71b,ca007f26-6af5-3df0-9705-d8e0d249f71b,-50.20015,-15.20341,2022-05-19T17:02:00,AQUA_M-T,ARAGUAPAZ,GOIÁS,Brasil,5202155,52,33,,,,Cerrado,POINT (-15.20341 -50.20015)
focos_brasil_ontem_hoje_ref.3010f43a-2f50-3bfe-8581-31ed22805dfb,3010f43a-2f50-3bfe-8581-31ed22805dfb,-50.19032,-15.20206,2022-05-19T17:02:00,AQUA_M-T,ARAGUAPAZ,GOIÁS,Brasil,5202155,52,33,,,,Cerrado,POINT (-15.20206 -50.19032)
focos_brasil_ontem_hoje_ref.52d9afbf-cade-3ee4-b7c0-33ea41a3bc31,52d9afbf-cade-3ee4-b7c0-33ea41a3bc31,-48.53784,-14.7483,2022-05-19T17:02:00,AQUA_M-T,NIQUELÂNDIA,GOIÁS,Brasil,5214606,52,33,,,,Cerrado,POINT (-14.7483 -48.53784)
focos_brasil_ontem_hoje_ref.a9c28fcd-c3f1-3b1d-b9d2-180e276514dc,a9c28fcd-c3f1-3b1d-b9d2-180e276514dc,-48.52862,-14.74696,2022-05-19T17:02:00,AQUA_M-T,NIQUELÂNDIA,GOIÁS,Brasil,5214606,52,33,,,,Cerrado,POINT (-14.74696 -48.52862)
focos_brasil_ontem_hoje_ref.3e4c544e-35f3-3abd-87ba-e6ba5e55ce50,3e4c544e-35f3-3abd-87ba-e6ba5e55ce50,-47.65927,-14.28751,2022-05-19T17:02:00,AQUA_M-T,ALTO PARAÍSO DE GOIÁS,GOIÁS,Brasil,5200605,52,33,,,,Cerrado,POINT (-14.28751 -47.65927)
focos_brasil_ontem_hoje_ref.ac00fc29-7fe5-3a5a-987c-0c2d45df002b,ac00fc29-7fe5-3a5a-987c-0c2d45df002b,-47.03433,-14.5905,2022-05-19T17:02:00,AQUA_M-T,FLORES DE GOIÁS,GOIÁS,Brasil,5207907,52,33,,,,Cerrado,POINT (-14.5905 -47.03433)
focos_brasil_ontem_hoje_ref.736be129-2392-31f6-b980-a719d0fe3645,736be129-2392-31f6-b980-a719d0fe3645,-48.21411,-14.53528,2022-05-19T17:02:00,AQUA_M-T,NIQUELÂNDIA,GOIÁS,Brasil,5214606,52,33,,,,Cerrado,POINT (-14.53528 -48.21411)
focos_brasil_ontem_hoje_ref.7edcce96-25e9-3c03-a4c0-65ad8be54e1b,7edcce96-25e9-3c03-a4c0-65ad8be54e1b,-49.42954,-14.42456,2022-05-19T17:02:00,AQUA_M-T,PILAR DE GOIÁS,GOIÁS,Brasil,5216908,52,33,,,,Cerrado,POINT (-14.42456 -49.42954)
focos_brasil_ontem_hoje_ref.1d3637e6-735c-333d-9819-08e82502b68f,1d3637e6-735c-333d-9819-08e82502b68f,-47.64978,-14.2861,2022-05-19T17:02:00,AQUA_M-T,ALTO PARAÍSO DE GOIÁS,GOIÁS,Brasil,5200605,52,33,,,,Cerrado,POINT (-14.2861 -47.64978)
focos_brasil_ontem_hoje_ref.b4fcded3-930c-3a75-91aa-d4889397921f,b4fcded3-930c-3a75-91aa-d4889397921f,-48.03038,-14.15845,2022-05-19T17:02:00,AQUA_M-T,COLINAS DO SUL,GOIÁS,Brasil,5205521,52,33,,,,Cerrado,POINT (-14.15845 -48.03038)
focos_brasil_ontem_hoje_ref.46f4ec35-77aa-3704-a74a-e0d3d39e51bf,46f4ec35-77aa-3704-a74a-e0d3d39e51bf,-41.38506,-14.07428,2022-05-19T17:02:00,AQUA_M-T,BRUMADO,BAHIA,Brasil,2904605,29,33,,,,Caatinga,POINT (-14.07428 -41.38506)
focos_brasil_ontem_hoje_ref.e1a8a719-fed3-3fcd-b153-d960c1d6a570,e1a8a719-fed3-3fcd-b153-d960c1d6a570,-41.36082,-14.06993,2022-05-19T17:02:00,AQUA_M-T,BRUMADO,BAHIA,Brasil,2904605,29,33,,,,Caatinga,POINT (-14.06993 -41.36082)
focos_brasil_ontem_hoje_ref.e94bc20f-2dde-340a-a835-eceaaae3cd82,e94bc20f-2dde-340a-a835-eceaaae3cd82,-46.76263,-14.0882,2022-05-19T17:02:00,AQUA_M-T,IACIARA,GOIÁS,Brasil,5209903,52,33,,,,Cerrado,POINT (-14.0882 -46.76263)
focos_brasil_ontem_hoje_ref.8bc8341b-6951-32bb-a5b6-28c600e3229e,8bc8341b-6951-32bb-a5b6-28c600e3229e,-47.0369,-14.07222,2022-05-19T17:02:00,AQUA_M-T,SÃO JOÃO D'ALIANÇA,GOIÁS,Brasil,5220009,52,33,,,,Cerrado,POINT (-14.07222 -47.0369)
focos_brasil_ontem_hoje_ref.3abd5df3-526c-3367-898a-eea973bd1212,3abd5df3-526c-3367-898a-eea973bd1212,-41.36677,-14.06621,2022-05-19T17:02:00,AQUA_M-T,BRUMADO,BAHIA,Brasil,2904605,29,33,,,,Caatinga,POINT (-14.06621 -41.36677)
focos_brasil_ontem_hoje_ref.a9a105d6-fb4f-3481-a33a-8c004cef2dcd,a9a105d6-fb4f-3481-a33a-8c004cef2dcd,-43.36106,-13.97251,2022-05-19T17:02:00,AQUA_M-T,RIACHO DE SANTANA,BAHIA,Brasil,2926400,29,33,,,,Caatinga,POINT (-13.97251 -43.36106)
focos_brasil_ontem_hoje_ref.f2b419ea-57e4-3d2b-836a-37d6e4ee5d10,f2b419ea-57e4-3d2b-836a-37d6e4ee5d10,-42.54837,-13.79431,2022-05-19T17:02:00,AQUA_M-T,CAETITÉ,BAHIA,Brasil,2905206,29,33,,,,Caatinga,POINT (-13.79431 -42.54837)
focos_brasil_ontem_hoje_ref.e5e17809-7819-36bf-9000-4e25091cabd0,e5e17809-7819-36bf-9000-4e25091cabd0,-47.02679,-14.07067,2022-05-19T17:02:00,AQUA_M-T,SÃO JOÃO D'ALIANÇA,GOIÁS,Brasil,5220009,52,33,,,,Cerrado,POINT (-14.07067 -47.02679)
focos_brasil_ontem_hoje_ref.052b2f46-0132-3c38-a9e5-2af07e24a780,052b2f46-0132-3c38-a9e5-2af07e24a780,-42.53589,-13.79102,2022-05-19T17:02:00,AQUA_M-T,CAETITÉ,BAHIA,Brasil,2905206,29,33,,,,Caatinga,POINT (-13.79102 -42.53589)
focos_brasil_ontem_hoje_ref.3c00536c-1be1-33dc-b9f9-1f3d03777094,3c00536c-1be1-33dc-b9f9-1f3d03777094,-49.88792,-13.96504,2022-05-19T17:02:00,AQUA_M-T,UIRAPURU,GOIÁS,Brasil,5221577,52,33,,,,Cerrado,POINT (-13.96504 -49.88792)
focos_brasil_ontem_hoje_ref.b774a604-7540-35a2-bbef-2ac0348604da,b774a604-7540-35a2-bbef-2ac0348604da,-42.52888,-13.79088,2022-05-19T17:02:00,AQUA_M-T,CAETITÉ,BAHIA,Brasil,2905206,29,33,,,,Caatinga,POINT (-13.79088 -42.52888)
focos_brasil_ontem_hoje_ref.1a8158c9-fb29-34ec-afec-61a277303911,1a8158c9-fb29-34ec-afec-61a277303911,-44.3484,-15.55208,2022-05-19T17:02:00,AQUA_M-T,PEDRAS DE MARIA DA CRUZ,MINAS GERAIS,Brasil,3149150,31,33,,,,Caatinga,POINT (-15.55208 -44.3484)
focos_brasil_ontem_hoje_ref.e37ffbf0-ee7e-36d7-86e1-dba69224cea7,e37ffbf0-ee7e-36d7-86e1-dba69224cea7,-48.74693,-13.83907,2022-05-19T17:02:00,AQUA_M-T,CAMPINAÇU,GOIÁS,Brasil,5204656,52,33,,,,Cerrado,POINT (-13.83907 -48.74693)
focos_brasil_ontem_hoje_ref.652f43c7-55a0-3ec1-a3fb-6a764c3f8c95,652f43c7-55a0-3ec1-a3fb-6a764c3f8c95,-47.74869,-13.71088,2022-05-19T17:02:00,AQUA_M-T,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,,,,Cerrado,POINT (-13.71088 -47.74869)
focos_brasil_ontem_hoje_ref.a26de64a-4e44-31c3-8cee-18ac59253e36,a26de64a-4e44-31c3-8cee-18ac59253e36,-48.39075,-13.67752,2022-05-19T17:02:00,AQUA_M-T,MINAÇU,GOIÁS,Brasil,5213087,52,33,,,,Cerrado,POINT (-13.67752 -48.39075)
focos_brasil_ontem_hoje_ref.739cbd4e-d501-3484-9259-338f0e436d0d,739cbd4e-d501-3484-9259-338f0e436d0d,-48.3815,-13.67617,2022-05-19T17:02:00,AQUA_M-T,MINAÇU,GOIÁS,Brasil,5213087,52,33,,,,Cerrado,POINT (-13.67617 -48.3815)
focos_brasil_ontem_hoje_ref.0ec60537-6164-3327-86f3-20fceddcabff,0ec60537-6164-3327-86f3-20fceddcabff,-42.14914,-16.85879,2022-05-19T17:02:00,AQUA_M-T,ARAÇUAÍ,MINAS GERAIS,Brasil,3103405,31,33,,,,Mata Atlântica,POINT (-16.85879 -42.14914)
focos_brasil_ontem_hoje_ref.1f9617f6-32b2-3e64-9d23-7ed088ab8fc3,1f9617f6-32b2-3e64-9d23-7ed088ab8fc3,-42.13038,-16.85542,2022-05-19T17:02:00,AQUA_M-T,ARAÇUAÍ,MINAS GERAIS,Brasil,3103405,31,33,,,,Mata Atlântica,POINT (-16.85542 -42.13038)
focos_brasil_ontem_hoje_ref.60bff871-72d8-341a-9b87-48b1a4c0564a,60bff871-72d8-341a-9b87-48b1a4c0564a,-42.13819,-16.85307,2022-05-19T17:02:00,AQUA_M-T,ARAÇUAÍ,MINAS GERAIS,Brasil,3103405,31,33,,,,Mata Atlântica,POINT (-16.85307 -42.13819)
focos_brasil_ontem_hoje_ref.a5e0d946-f224-3d32-99ce-ba720dc0f2ee,a5e0d946-f224-3d32-99ce-ba720dc0f2ee,-42.11912,-16.84979,2022-05-19T17:02:00,AQUA_M-T,ARAÇUAÍ,MINAS GERAIS,Brasil,3103405,31,33,,,,Mata Atlântica,POINT (-16.84979 -42.11912)
focos_brasil_ontem_hoje_ref.f1c13236-895a-32ea-b944-547f11dff23f,f1c13236-895a-32ea-b944-547f11dff23f,-39.77813,-15.59076,2022-05-19T17:02:00,AQUA_M-T,POTIRAGUÁ,BAHIA,Brasil,2925402,29,33,,,,Mata Atlântica,POINT (-15.59076 -39.77813)
focos_brasil_ontem_hoje_ref.7bc849af-1df6-38af-b4f8-7312ca554aa9,7bc849af-1df6-38af-b4f8-7312ca554aa9,-39.77386,-15.58636,2022-05-19T17:02:00,AQUA_M-T,POTIRAGUÁ,BAHIA,Brasil,2925402,29,33,,,,Mata Atlântica,POINT (-15.58636 -39.77386)
focos_brasil_ontem_hoje_ref.bb35f360-5784-3c20-9a22-7373b14210bd,bb35f360-5784-3c20-9a22-7373b14210bd,-39.74846,-15.58529,2022-05-19T17:02:00,AQUA_M-T,POTIRAGUÁ,BAHIA,Brasil,2925402,29,33,,,,Mata Atlântica,POINT (-15.58529 -39.74846)
focos_brasil_ontem_hoje_ref.e867998f-f15c-376f-b029-a83640a537ab,e867998f-f15c-376f-b029-a83640a537ab,-52.8294,-18.31203,2022-05-19T17:02:00,AQUA_M-T,COSTA RICA,MATO GROSSO DO SUL,Brasil,5003256,50,33,,,,Cerrado,POINT (-18.31203 -52.8294)
focos_brasil_ontem_hoje_ref.62a84292-f183-3e3d-b1b0-759851e0bfd6,62a84292-f183-3e3d-b1b0-759851e0bfd6,-52.81436,-18.3102,2022-05-19T17:02:00,AQUA_M-T,CHAPADÃO DO CÉU,GOIÁS,Brasil,5205471,52,33,,,,Cerrado,POINT (-18.3102 -52.81436)
focos_brasil_ontem_hoje_ref.12c531a1-27b0-3040-84ad-d44afc529b19,12c531a1-27b0-3040-84ad-d44afc529b19,-51.6074,-17.87457,2022-05-19T17:02:00,AQUA_M-T,JATAÍ,GOIÁS,Brasil,5211909,52,33,,,,Cerrado,POINT (-17.87457 -51.6074)
